SMARCA4|ENST00000642508|P51532;Q9HBD4;A7E2E1;A0A2R8Y7S2;A0A2R8Y6N0;A0A2R8Y583;A0A2R8Y7F3;A0A2R8YF38;K7EP28;A0A2R8Y866;A0A2R8YFV8;A0A2R8YDA1;A0A2R8YF58;K7EQF0;A0A2R8Y4P4;A0A2R8Y4R6;A0A2R8YCY3	f573c4029ccdd3b203d80825b996ba0d	799	Pfam	PF14619	Snf2-ATP coupling, chromatin remodelling complex	443	510	1.4E-20	T	23-02-2023	IPR029295	Snf2, ATP coupling domain
SMARCA4|ENST00000642508|P51532;Q9HBD4;A7E2E1;A0A2R8Y7S2;A0A2R8Y6N0;A0A2R8Y583;A0A2R8Y7F3;A0A2R8YF38;K7EP28;A0A2R8Y866;A0A2R8YFV8;A0A2R8YDA1;A0A2R8YF58;K7EQF0;A0A2R8Y4P4;A0A2R8Y4R6;A0A2R8YCY3	f573c4029ccdd3b203d80825b996ba0d	799	Pfam	PF00176	SNF2-related domain	2	173	5.3E-43	T	23-02-2023	IPR000330	SNF2, N-terminal
SMARCA4|ENST00000642508|P51532;Q9HBD4;A7E2E1;A0A2R8Y7S2;A0A2R8Y6N0;A0A2R8Y583;A0A2R8Y7F3;A0A2R8YF38;K7EP28;A0A2R8Y866;A0A2R8YFV8;A0A2R8YDA1;A0A2R8YF58;K7EQF0;A0A2R8Y4P4;A0A2R8Y4R6;A0A2R8YCY3	f573c4029ccdd3b203d80825b996ba0d	799	Pfam	PF00439	Bromodomain	627	701	4.3E-20	T	23-02-2023	IPR001487	Bromodomain
SMARCA4|ENST00000642508|P51532;Q9HBD4;A7E2E1;A0A2R8Y7S2;A0A2R8Y6N0;A0A2R8Y583;A0A2R8Y7F3;A0A2R8YF38;K7EP28;A0A2R8Y866;A0A2R8YFV8;A0A2R8YDA1;A0A2R8YF58;K7EQF0;A0A2R8Y4P4;A0A2R8Y4R6;A0A2R8YCY3	f573c4029ccdd3b203d80825b996ba0d	799	Pfam	PF00271	Helicase conserved C-terminal domain	202	315	4.9E-20	T	23-02-2023	IPR001650	Helicase, C-terminal
SMARCA4|ENST00000644327|P51532;Q9HBD4;A7E2E1;A0A2R8Y7S2;A0A2R8Y6N0;A0A2R8Y583;A0A2R8Y7F3;A0A2R8YF38;K7EP28;A0A2R8Y866;A0A2R8YFV8;A0A2R8YDA1;A0A2R8YF58;K7EQF0;A0A2R8Y4P4;A0A2R8Y4R6;A0A2R8YCY3	0b2277738ce4aa4984c83f1fc4b9df8b	1047	Pfam	PF00176	SNF2-related domain	348	643	1.2E-77	T	23-02-2023	IPR000330	SNF2, N-terminal
SMARCA4|ENST00000644327|P51532;Q9HBD4;A7E2E1;A0A2R8Y7S2;A0A2R8Y6N0;A0A2R8Y583;A0A2R8Y7F3;A0A2R8YF38;K7EP28;A0A2R8Y866;A0A2R8YFV8;A0A2R8YDA1;A0A2R8YF58;K7EQF0;A0A2R8Y4P4;A0A2R8Y4R6;A0A2R8YCY3	0b2277738ce4aa4984c83f1fc4b9df8b	1047	Pfam	PF14619	Snf2-ATP coupling, chromatin remodelling complex	880	947	1.9E-20	T	23-02-2023	IPR029295	Snf2, ATP coupling domain
SMARCA4|ENST00000644327|P51532;Q9HBD4;A7E2E1;A0A2R8Y7S2;A0A2R8Y6N0;A0A2R8Y583;A0A2R8Y7F3;A0A2R8YF38;K7EP28;A0A2R8Y866;A0A2R8YFV8;A0A2R8YDA1;A0A2R8YF58;K7EQF0;A0A2R8Y4P4;A0A2R8Y4R6;A0A2R8YCY3	0b2277738ce4aa4984c83f1fc4b9df8b	1047	Pfam	PF07533	BRK domain	202	245	1.1E-17	T	23-02-2023	IPR006576	BRK domain
SMARCA4|ENST00000644327|P51532;Q9HBD4;A7E2E1;A0A2R8Y7S2;A0A2R8Y6N0;A0A2R8Y583;A0A2R8Y7F3;A0A2R8YF38;K7EP28;A0A2R8Y866;A0A2R8YFV8;A0A2R8YDA1;A0A2R8YF58;K7EQF0;A0A2R8Y4P4;A0A2R8Y4R6;A0A2R8YCY3	0b2277738ce4aa4984c83f1fc4b9df8b	1047	Pfam	PF00271	Helicase conserved C-terminal domain	672	785	7.2E-20	T	23-02-2023	IPR001650	Helicase, C-terminal
SMARCA4|ENST00000644327|P51532;Q9HBD4;A7E2E1;A0A2R8Y7S2;A0A2R8Y6N0;A0A2R8Y583;A0A2R8Y7F3;A0A2R8YF38;K7EP28;A0A2R8Y866;A0A2R8YFV8;A0A2R8YDA1;A0A2R8YF58;K7EQF0;A0A2R8Y4P4;A0A2R8Y4R6;A0A2R8YCY3	0b2277738ce4aa4984c83f1fc4b9df8b	1047	Pfam	PF07529	HSA domain	54	123	1.0E-19	T	23-02-2023	IPR014012	Helicase/SANT-associated domain
KLF4|ENST00000374672|B7ZBT2;A0A087X0S4	60000ff5e3435c2289094bf0f6fced26	479	Pfam	PF00096	Zinc finger, C2H2 type	396	420	1.1E-4	T	23-02-2023	IPR013087	Zinc finger C2H2-type
KLF4|ENST00000374672|B7ZBT2;A0A087X0S4	60000ff5e3435c2289094bf0f6fced26	479	Pfam	PF00096	Zinc finger, C2H2 type	456	478	1.2E-5	T	23-02-2023	IPR013087	Zinc finger C2H2-type
KLF4|ENST00000374672|B7ZBT2;A0A087X0S4	60000ff5e3435c2289094bf0f6fced26	479	Pfam	PF00096	Zinc finger, C2H2 type	426	450	2.1E-4	T	23-02-2023	IPR013087	Zinc finger C2H2-type
MAP2K1|ENST00000689951|A0A8I5QJL9;Q02750;B4DFY5;A4QPA9;A0A8I5QJP8;H3BRW9;A0A8I5KYB4;A0A8I5QJC1;A0A8I5KVF6;A0A8I5KXN4;A0A8I5KYS7;A0A8I5KRX5;A0A8I5QJ96	f7dfa5cc75235a77884ef013cecd3ecc	410	Pfam	PF00069	Protein kinase domain	68	191	3.2E-23	T	23-02-2023	IPR000719	Protein kinase domain
MAP2K1|ENST00000689951|A0A8I5QJL9;Q02750;B4DFY5;A4QPA9;A0A8I5QJP8;H3BRW9;A0A8I5KYB4;A0A8I5QJC1;A0A8I5KVF6;A0A8I5KXN4;A0A8I5KYS7;A0A8I5KRX5;A0A8I5QJ96	f7dfa5cc75235a77884ef013cecd3ecc	410	Pfam	PF00069	Protein kinase domain	208	378	1.3E-29	T	23-02-2023	IPR000719	Protein kinase domain
EPHB1|ENST00000482618|P54762;C9J466;F8WDG5;A0A3B3IRY8;C9K090;C9J6S4	e860128c799ed84ce497f106e4c6fa2c	281	Pfam	PF01404	Ephrin receptor ligand binding domain	20	196	2.1E-72	T	23-02-2023	IPR001090	Ephrin receptor ligand binding domain
SMARCB1|ENST00000644036|G5E975;Q12824;A0A0G2JRV3;A0A2R8YEE8;B5MCL5;Q86WI8;A0A2R8Y5N5;C9JTA6;A0A2R8YDN6;A0A2R8Y5Z2;Q86WI7;A0A0G2JSE9	0cadff697ce26e267b0413de10b37735	385	Pfam	PF04855	SNF5 / SMARCB1 / INI1	180	373	5.6E-53	T	23-02-2023	IPR006939	SNF5/SMARCB1/INI1
SMARCB1|ENST00000618915|G5E975;Q12824;A0A0G2JRV3;A0A2R8YEE8;B5MCL5;Q86WI8;A0A2R8Y5N5;C9JTA6;A0A2R8YDN6;A0A2R8Y5Z2;Q86WI7;A0A0G2JSE9	0cadff697ce26e267b0413de10b37735	385	Pfam	PF04855	SNF5 / SMARCB1 / INI1	180	373	5.6E-53	T	23-02-2023	IPR006939	SNF5/SMARCB1/INI1
STAT3|ENST00000678535|P40763;A0A7I2V395;A0A7I2V4R3;A0A7I2V5N9;A0A7I2V4C8;A0A7I2V2T1;A0A7I2V4F6;A0A7I2YQI1;G8JLH9;A0A7I2V2G1;A0A7I2V3V0;A0A7I2V552;A0A7I2YQD2;A0A7I2YQR5;A0A7I2V444;A0A7I2V4R2	b14c43920f2fdacd45b821ee84f58b9e	738	Pfam	PF00017	SH2 domain	584	674	1.2E-13	T	23-02-2023	IPR000980	SH2 domain
STAT3|ENST00000678535|P40763;A0A7I2V395;A0A7I2V4R3;A0A7I2V5N9;A0A7I2V4C8;A0A7I2V2T1;A0A7I2V4F6;A0A7I2YQI1;G8JLH9;A0A7I2V2G1;A0A7I2V3V0;A0A7I2V552;A0A7I2YQD2;A0A7I2YQR5;A0A7I2V444;A0A7I2V4R2	b14c43920f2fdacd45b821ee84f58b9e	738	Pfam	PF02865	STAT protein, protein interaction domain	2	119	1.8E-39	T	23-02-2023	IPR013799	STAT transcription factor, protein interaction
STAT3|ENST00000678535|P40763;A0A7I2V395;A0A7I2V4R3;A0A7I2V5N9;A0A7I2V4C8;A0A7I2V2T1;A0A7I2V4F6;A0A7I2YQI1;G8JLH9;A0A7I2V2G1;A0A7I2V3V0;A0A7I2V552;A0A7I2YQD2;A0A7I2YQR5;A0A7I2V444;A0A7I2V4R2	b14c43920f2fdacd45b821ee84f58b9e	738	Pfam	PF02864	STAT protein, DNA binding domain	326	464	3.7E-39	T	23-02-2023	IPR013801	STAT transcription factor, DNA-binding
STAT3|ENST00000678535|P40763;A0A7I2V395;A0A7I2V4R3;A0A7I2V5N9;A0A7I2V4C8;A0A7I2V2T1;A0A7I2V4F6;A0A7I2YQI1;G8JLH9;A0A7I2V2G1;A0A7I2V3V0;A0A7I2V552;A0A7I2YQD2;A0A7I2YQR5;A0A7I2V444;A0A7I2V4R2	b14c43920f2fdacd45b821ee84f58b9e	738	Pfam	PF01017	STAT protein, all-alpha domain	145	312	7.3E-57	T	23-02-2023	IPR013800	STAT transcription factor, all-alpha domain
STAT3|ENST00000677603|P40763;A0A7I2V395;A0A7I2V4R3;A0A7I2V5N9;A0A7I2V4C8;A0A7I2V2T1;A0A7I2V4F6;A0A7I2YQI1;G8JLH9;A0A7I2V2G1;A0A7I2V3V0;A0A7I2V552;A0A7I2YQD2;A0A7I2YQR5;A0A7I2V444;A0A7I2V4R2	b14c43920f2fdacd45b821ee84f58b9e	738	Pfam	PF00017	SH2 domain	584	674	1.2E-13	T	23-02-2023	IPR000980	SH2 domain
STAT3|ENST00000677603|P40763;A0A7I2V395;A0A7I2V4R3;A0A7I2V5N9;A0A7I2V4C8;A0A7I2V2T1;A0A7I2V4F6;A0A7I2YQI1;G8JLH9;A0A7I2V2G1;A0A7I2V3V0;A0A7I2V552;A0A7I2YQD2;A0A7I2YQR5;A0A7I2V444;A0A7I2V4R2	b14c43920f2fdacd45b821ee84f58b9e	738	Pfam	PF02865	STAT protein, protein interaction domain	2	119	1.8E-39	T	23-02-2023	IPR013799	STAT transcription factor, protein interaction
STAT3|ENST00000677603|P40763;A0A7I2V395;A0A7I2V4R3;A0A7I2V5N9;A0A7I2V4C8;A0A7I2V2T1;A0A7I2V4F6;A0A7I2YQI1;G8JLH9;A0A7I2V2G1;A0A7I2V3V0;A0A7I2V552;A0A7I2YQD2;A0A7I2YQR5;A0A7I2V444;A0A7I2V4R2	b14c43920f2fdacd45b821ee84f58b9e	738	Pfam	PF02864	STAT protein, DNA binding domain	326	464	3.7E-39	T	23-02-2023	IPR013801	STAT transcription factor, DNA-binding
STAT3|ENST00000677603|P40763;A0A7I2V395;A0A7I2V4R3;A0A7I2V5N9;A0A7I2V4C8;A0A7I2V2T1;A0A7I2V4F6;A0A7I2YQI1;G8JLH9;A0A7I2V2G1;A0A7I2V3V0;A0A7I2V552;A0A7I2YQD2;A0A7I2YQR5;A0A7I2V444;A0A7I2V4R2	b14c43920f2fdacd45b821ee84f58b9e	738	Pfam	PF01017	STAT protein, all-alpha domain	145	312	7.3E-57	T	23-02-2023	IPR013800	STAT transcription factor, all-alpha domain
PPP2R1A|ENST00000703401|P30153;B3KQV6;A8K7B7;M0QXG4;M0R0K6	ad80c865da8272558aac70d08a33bd06	140	Pfam	PF02985	HEAT repeat	45	75	1.2E-4	T	23-02-2023	IPR000357	HEAT repeat
PPP2R1A|ENST00000703401|P30153;B3KQV6;A8K7B7;M0QXG4;M0R0K6	ad80c865da8272558aac70d08a33bd06	140	Pfam	PF02985	HEAT repeat	6	34	6.3E-4	T	23-02-2023	IPR000357	HEAT repeat
NFE2L2|ENST00000446151|Q16236	b27e2ff9409c44b5a8ae78c8ad310ab2	582	Pfam	PF03131	bZIP Maf transcription factor	446	536	4.1E-16	T	23-02-2023	IPR004826	Basic leucine zipper domain, Maf-type
BCL2L11|ENST00000622612|O43521;E9PAM9;C9J417;H7BZE5;A0A0A0MRE7;A0A0C4DH20	85965864188c64a08014af56768a7798	135	Pfam	PF06773	Bim protein N-terminus	4	40	6.6E-20	T	23-02-2023	IPR014771	Apoptosis, Bim N-terminal
GATA2|ENST00000696672|P23769;C9J965	38e03bfcd2700dcb2938f0daabf037a1	192	Pfam	PF00320	GATA zinc finger	10	42	8.1E-15	T	23-02-2023	IPR000679	Zinc finger, GATA-type
PTPRT|ENST00000373187|O14522;A0A075B6H0;A0A087WY22;B1AJR6;A0A087X1J1;B1AJR8;B1AJS0;A0A087WWD6;B1AJR9	575305d9d3005bed45378c468487854f	1441	Pfam	PF00629	MAM domain, meprin/A5/mu	32	190	8.4E-29	T	23-02-2023	IPR000998	MAM domain
PTPRT|ENST00000373187|O14522;A0A075B6H0;A0A087WY22;B1AJR6;A0A087X1J1;B1AJR8;B1AJS0;A0A087WWD6;B1AJR9	575305d9d3005bed45378c468487854f	1441	Pfam	PF00102	Protein-tyrosine phosphatase	912	1142	5.7E-83	T	23-02-2023	IPR000242	Tyrosine-specific protein phosphatase, PTPase domain
PTPRT|ENST00000373187|O14522;A0A075B6H0;A0A087WY22;B1AJR6;A0A087X1J1;B1AJR8;B1AJS0;A0A087WWD6;B1AJR9	575305d9d3005bed45378c468487854f	1441	Pfam	PF00102	Protein-tyrosine phosphatase	1202	1436	1.4E-63	T	23-02-2023	IPR000242	Tyrosine-specific protein phosphatase, PTPase domain
PTPRT|ENST00000373187|O14522;A0A075B6H0;A0A087WY22;B1AJR6;A0A087X1J1;B1AJR8;B1AJS0;A0A087WWD6;B1AJR9	575305d9d3005bed45378c468487854f	1441	Pfam	PF00041	Fibronectin type III domain	501	577	8.4E-11	T	23-02-2023	IPR003961	Fibronectin type III
PTPRT|ENST00000373187|O14522;A0A075B6H0;A0A087WY22;B1AJR6;A0A087X1J1;B1AJR8;B1AJS0;A0A087WWD6;B1AJR9	575305d9d3005bed45378c468487854f	1441	Pfam	PF00041	Fibronectin type III domain	295	372	1.2E-6	T	23-02-2023	IPR003961	Fibronectin type III
TGFBR1|ENST00000549766|Q5T7S2;P36897;B4DY26;F8VVC4;F8W0K6;H0YHS4;F8W1R9	833fa8033cbf5c269f6d4b233ad10ab7	383	Pfam	PF07714	Protein tyrosine and serine/threonine kinase	210	364	2.5E-24	T	23-02-2023	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
TGFBR1|ENST00000549766|Q5T7S2;P36897;B4DY26;F8VVC4;F8W0K6;H0YHS4;F8W1R9	833fa8033cbf5c269f6d4b233ad10ab7	383	Pfam	PF01064	Activin types I and II receptor domain	34	109	3.3E-11	T	23-02-2023	IPR000472	Activin types I and II receptor domain
TGFBR1|ENST00000549766|Q5T7S2;P36897;B4DY26;F8VVC4;F8W0K6;H0YHS4;F8W1R9	833fa8033cbf5c269f6d4b233ad10ab7	383	Pfam	PF08515	Transforming growth factor beta type I GS-motif	180	207	2.3E-15	T	23-02-2023	IPR003605	GS domain
PBRM1|ENST00000707071|Q86U86;C9J409;E7EVG2;C9JPI5;C9J9L6;C9JCJ2;C9JQF1;H0Y5B5;C9J053	63b3b8cc87cfc30a2f14cda70d4bf3c5	1704	Pfam	PF01426	BAH domain	972	1089	2.5E-29	T	23-02-2023	IPR001025	Bromo adjacent homology (BAH) domain
PBRM1|ENST00000707071|Q86U86;C9J409;E7EVG2;C9JPI5;C9J9L6;C9JCJ2;C9JQF1;H0Y5B5;C9J053	63b3b8cc87cfc30a2f14cda70d4bf3c5	1704	Pfam	PF01426	BAH domain	1172	1287	1.9E-20	T	23-02-2023	IPR001025	Bromo adjacent homology (BAH) domain
PBRM1|ENST00000707071|Q86U86;C9J409;E7EVG2;C9JPI5;C9J9L6;C9JCJ2;C9JQF1;H0Y5B5;C9J053	63b3b8cc87cfc30a2f14cda70d4bf3c5	1704	Pfam	PF00439	Bromodomain	558	627	5.5E-18	T	23-02-2023	IPR001487	Bromodomain
PBRM1|ENST00000707071|Q86U86;C9J409;E7EVG2;C9JPI5;C9J9L6;C9JCJ2;C9JQF1;H0Y5B5;C9J053	63b3b8cc87cfc30a2f14cda70d4bf3c5	1704	Pfam	PF00439	Bromodomain	811	881	1.1E-9	T	23-02-2023	IPR001487	Bromodomain
PBRM1|ENST00000707071|Q86U86;C9J409;E7EVG2;C9JPI5;C9J9L6;C9JCJ2;C9JQF1;H0Y5B5;C9J053	63b3b8cc87cfc30a2f14cda70d4bf3c5	1704	Pfam	PF00439	Bromodomain	402	473	8.7E-20	T	23-02-2023	IPR001487	Bromodomain
PBRM1|ENST00000707071|Q86U86;C9J409;E7EVG2;C9JPI5;C9J9L6;C9JCJ2;C9JQF1;H0Y5B5;C9J053	63b3b8cc87cfc30a2f14cda70d4bf3c5	1704	Pfam	PF00439	Bromodomain	67	138	9.4E-20	T	23-02-2023	IPR001487	Bromodomain
PBRM1|ENST00000707071|Q86U86;C9J409;E7EVG2;C9JPI5;C9J9L6;C9JCJ2;C9JQF1;H0Y5B5;C9J053	63b3b8cc87cfc30a2f14cda70d4bf3c5	1704	Pfam	PF00439	Bromodomain	197	274	6.9E-23	T	23-02-2023	IPR001487	Bromodomain
PBRM1|ENST00000707071|Q86U86;C9J409;E7EVG2;C9JPI5;C9J9L6;C9JCJ2;C9JQF1;H0Y5B5;C9J053	63b3b8cc87cfc30a2f14cda70d4bf3c5	1704	Pfam	PF00439	Bromodomain	693	764	2.0E-16	T	23-02-2023	IPR001487	Bromodomain
PBRM1|ENST00000707071|Q86U86;C9J409;E7EVG2;C9JPI5;C9J9L6;C9JCJ2;C9JQF1;H0Y5B5;C9J053	63b3b8cc87cfc30a2f14cda70d4bf3c5	1704	Pfam	PF00505	HMG (high mobility group) box	1397	1459	1.9E-14	T	23-02-2023	IPR009071	High mobility group box domain
CCND3|ENST00000372988|P30281;D6RDF8;D6RDL3;H0Y8M4;Q5T8J1;D6RIX2;D6RI00	9228ae189a037658db4b28b3384aa4d4	211	Pfam	PF02984	Cyclin, C-terminal domain	76	176	1.4E-18	T	23-02-2023	IPR004367	Cyclin, C-terminal domain
CCND3|ENST00000372988|P30281;D6RDF8;D6RDL3;H0Y8M4;Q5T8J1;D6RIX2;D6RI00	9228ae189a037658db4b28b3384aa4d4	211	Pfam	PF00134	Cyclin, N-terminal domain	1	71	1.2E-19	T	23-02-2023	IPR006671	Cyclin, N-terminal
CCND3|ENST00000511642|P30281;D6RDF8;D6RDL3;H0Y8M4;Q5T8J1;D6RIX2;D6RI00	9228ae189a037658db4b28b3384aa4d4	211	Pfam	PF02984	Cyclin, C-terminal domain	76	176	1.4E-18	T	23-02-2023	IPR004367	Cyclin, C-terminal domain
CCND3|ENST00000511642|P30281;D6RDF8;D6RDL3;H0Y8M4;Q5T8J1;D6RIX2;D6RI00	9228ae189a037658db4b28b3384aa4d4	211	Pfam	PF00134	Cyclin, N-terminal domain	1	71	1.2E-19	T	23-02-2023	IPR006671	Cyclin, N-terminal
STAT3|ENST00000678572|P40763;A0A7I2V395;A0A7I2V4R3;A0A7I2V5N9;A0A7I2V4C8;A0A7I2V2T1;A0A7I2V4F6;A0A7I2YQI1;G8JLH9;A0A7I2V2G1;A0A7I2V3V0;A0A7I2V552;A0A7I2YQD2;A0A7I2YQR5;A0A7I2V444;A0A7I2V4R2	e43a8f47d7ccb3026875611d4503997b	727	Pfam	PF01017	STAT protein, all-alpha domain	145	312	7.1E-57	T	23-02-2023	IPR013800	STAT transcription factor, all-alpha domain
STAT3|ENST00000678572|P40763;A0A7I2V395;A0A7I2V4R3;A0A7I2V5N9;A0A7I2V4C8;A0A7I2V2T1;A0A7I2V4F6;A0A7I2YQI1;G8JLH9;A0A7I2V2G1;A0A7I2V3V0;A0A7I2V552;A0A7I2YQD2;A0A7I2YQR5;A0A7I2V444;A0A7I2V4R2	e43a8f47d7ccb3026875611d4503997b	727	Pfam	PF00017	SH2 domain	589	679	1.2E-13	T	23-02-2023	IPR000980	SH2 domain
STAT3|ENST00000678572|P40763;A0A7I2V395;A0A7I2V4R3;A0A7I2V5N9;A0A7I2V4C8;A0A7I2V2T1;A0A7I2V4F6;A0A7I2YQI1;G8JLH9;A0A7I2V2G1;A0A7I2V3V0;A0A7I2V552;A0A7I2YQD2;A0A7I2YQR5;A0A7I2V444;A0A7I2V4R2	e43a8f47d7ccb3026875611d4503997b	727	Pfam	PF02864	STAT protein, DNA binding domain	326	469	7.7E-37	T	23-02-2023	IPR013801	STAT transcription factor, DNA-binding
STAT3|ENST00000678572|P40763;A0A7I2V395;A0A7I2V4R3;A0A7I2V5N9;A0A7I2V4C8;A0A7I2V2T1;A0A7I2V4F6;A0A7I2YQI1;G8JLH9;A0A7I2V2G1;A0A7I2V3V0;A0A7I2V552;A0A7I2YQD2;A0A7I2YQR5;A0A7I2V444;A0A7I2V4R2	e43a8f47d7ccb3026875611d4503997b	727	Pfam	PF02865	STAT protein, protein interaction domain	2	119	1.8E-39	T	23-02-2023	IPR013799	STAT transcription factor, protein interaction
RHEB|ENST00000496004|A0A090N900;Q15382;C9J931;F8WBL3	b8e3f972f957184ceaa12168cdd2d4d1	79	Pfam	PF00071	Ras family	6	62	6.6E-14	T	23-02-2023	IPR001806	Small GTPase
RHEB|ENST00000472642|A0A090N900;Q15382;C9J931;F8WBL3	b8e3f972f957184ceaa12168cdd2d4d1	79	Pfam	PF00071	Ras family	6	62	6.6E-14	T	23-02-2023	IPR001806	Small GTPase
FOXA1|ENST00000250448|P55317;G3V4B9	1fc05d46bc830f1b945bf35179603bbf	472	Pfam	PF00250	Forkhead domain	170	255	4.0E-38	T	23-02-2023	IPR001766	Fork head domain
FOXA1|ENST00000250448|P55317;G3V4B9	1fc05d46bc830f1b945bf35179603bbf	472	Pfam	PF08430	Forkhead N-terminal region	17	169	3.0E-29	T	23-02-2023	IPR013638	Fork-head N-terminal
FOXA1|ENST00000250448|P55317;G3V4B9	1fc05d46bc830f1b945bf35179603bbf	472	Pfam	PF09354	HNF3 C-terminal domain	397	461	2.2E-29	T	23-02-2023	IPR018533	Forkhead box protein, C-terminal
ERBB2|ENST00000580074|P04626;B4DTR1;J3KRI9;F5H1T4;X5DNK3;J3QL83;J3QLV2;J3QLU9	1c32fa087b4a589fa6a93060f9197d58	251	Pfam	PF07714	Protein tyrosine and serine/threonine kinase	91	246	3.7E-47	T	23-02-2023	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
PDPK1|ENST00000461815|O15530;H3BQA3;H3BNV5;H3BQ10;E9PER6;H3BPW1	b9cce8272b948256150d2aafcd1d30bc	149	Pfam	PF00069	Protein kinase domain	56	146	9.8E-18	T	23-02-2023	IPR000719	Protein kinase domain
EPHB1|ENST00000398015|P54762;C9J466;F8WDG5;A0A3B3IRY8;C9K090;C9J6S4	1a8896170fbf6efcc913d02d247690c3	984	Pfam	PF07714	Protein tyrosine and serine/threonine kinase	620	878	1.6E-99	T	23-02-2023	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
EPHB1|ENST00000398015|P54762;C9J466;F8WDG5;A0A3B3IRY8;C9K090;C9J6S4	1a8896170fbf6efcc913d02d247690c3	984	Pfam	PF00041	Fibronectin type III domain	326	413	1.8E-12	T	23-02-2023	IPR003961	Fibronectin type III
EPHB1|ENST00000398015|P54762;C9J466;F8WDG5;A0A3B3IRY8;C9K090;C9J6S4	1a8896170fbf6efcc913d02d247690c3	984	Pfam	PF00041	Fibronectin type III domain	441	518	4.9E-15	T	23-02-2023	IPR003961	Fibronectin type III
EPHB1|ENST00000398015|P54762;C9J466;F8WDG5;A0A3B3IRY8;C9K090;C9J6S4	1a8896170fbf6efcc913d02d247690c3	984	Pfam	PF01404	Ephrin receptor ligand binding domain	20	196	2.9E-71	T	23-02-2023	IPR001090	Ephrin receptor ligand binding domain
EPHB1|ENST00000398015|P54762;C9J466;F8WDG5;A0A3B3IRY8;C9K090;C9J6S4	1a8896170fbf6efcc913d02d247690c3	984	Pfam	PF00536	SAM domain (Sterile alpha motif)	912	973	4.1E-20	T	23-02-2023	IPR001660	Sterile alpha motif domain
EPHB1|ENST00000398015|P54762;C9J466;F8WDG5;A0A3B3IRY8;C9K090;C9J6S4	1a8896170fbf6efcc913d02d247690c3	984	Pfam	PF14575	Ephrin type-A receptor 2 transmembrane domain	542	616	1.4E-27	T	23-02-2023	IPR027936	Ephrin receptor, transmembrane domain
ATM|ENST00000682465|Q13315;A0A087X0E9;Q6P7P1;A0A024R3C7;A0A6Q8PH76;A0A804HL86;H0YDU7;E9PIN0;E9PRG7;M0QXY8	2a5fb0fc2fae1b38ad90c9def07de794	112	Pfam	PF11640	Telomere-length maintenance and DNA damage repair	11	110	4.8E-15	T	23-02-2023	IPR021668	Telomere-length maintenance and DNA damage repair
ATM|ENST00000640388|Q13315;A0A087X0E9;Q6P7P1;A0A024R3C7;A0A6Q8PH76;A0A804HL86;H0YDU7;E9PIN0;E9PRG7;M0QXY8	2a5fb0fc2fae1b38ad90c9def07de794	112	Pfam	PF11640	Telomere-length maintenance and DNA damage repair	11	110	4.8E-15	T	23-02-2023	IPR021668	Telomere-length maintenance and DNA damage repair
ATM|ENST00000639240|Q13315;A0A087X0E9;Q6P7P1;A0A024R3C7;A0A6Q8PH76;A0A804HL86;H0YDU7;E9PIN0;E9PRG7;M0QXY8	2a5fb0fc2fae1b38ad90c9def07de794	112	Pfam	PF11640	Telomere-length maintenance and DNA damage repair	11	110	4.8E-15	T	23-02-2023	IPR021668	Telomere-length maintenance and DNA damage repair
ATM|ENST00000683914|Q13315;A0A087X0E9;Q6P7P1;A0A024R3C7;A0A6Q8PH76;A0A804HL86;H0YDU7;E9PIN0;E9PRG7;M0QXY8	2a5fb0fc2fae1b38ad90c9def07de794	112	Pfam	PF11640	Telomere-length maintenance and DNA damage repair	11	110	4.8E-15	T	23-02-2023	IPR021668	Telomere-length maintenance and DNA damage repair
ATM|ENST00000526567|Q13315;A0A087X0E9;Q6P7P1;A0A024R3C7;A0A6Q8PH76;A0A804HL86;H0YDU7;E9PIN0;E9PRG7;M0QXY8	2a5fb0fc2fae1b38ad90c9def07de794	112	Pfam	PF11640	Telomere-length maintenance and DNA damage repair	11	110	4.8E-15	T	23-02-2023	IPR021668	Telomere-length maintenance and DNA damage repair
ATM|ENST00000639953|Q13315;A0A087X0E9;Q6P7P1;A0A024R3C7;A0A6Q8PH76;A0A804HL86;H0YDU7;E9PIN0;E9PRG7;M0QXY8	2a5fb0fc2fae1b38ad90c9def07de794	112	Pfam	PF11640	Telomere-length maintenance and DNA damage repair	11	110	4.8E-15	T	23-02-2023	IPR021668	Telomere-length maintenance and DNA damage repair
ATM|ENST00000683150|Q13315;A0A087X0E9;Q6P7P1;A0A024R3C7;A0A6Q8PH76;A0A804HL86;H0YDU7;E9PIN0;E9PRG7;M0QXY8	2a5fb0fc2fae1b38ad90c9def07de794	112	Pfam	PF11640	Telomere-length maintenance and DNA damage repair	11	110	4.8E-15	T	23-02-2023	IPR021668	Telomere-length maintenance and DNA damage repair
ATM|ENST00000638443|Q13315;A0A087X0E9;Q6P7P1;A0A024R3C7;A0A6Q8PH76;A0A804HL86;H0YDU7;E9PIN0;E9PRG7;M0QXY8	2a5fb0fc2fae1b38ad90c9def07de794	112	Pfam	PF11640	Telomere-length maintenance and DNA damage repair	11	110	4.8E-15	T	23-02-2023	IPR021668	Telomere-length maintenance and DNA damage repair
